IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Proportion of population using safely-managed drinking-water services (%),Senegal,,26.69259071
Proportion of population using safely-managed sanitation services (%),Senegal,,14.06159973
Proportion of population with primary reliance on clean fuels and technology (%),Senegal,,32.29999924
Proportion of safely treated domestic wastewater flows (%),Senegal,,7.799630165
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Senegal,SEX_FMLE,53.20000076
Reported number of people requiring interventions against NTDs,Senegal,,3305281.0
Road traffic mortality rate (per 100 000 population),Senegal,,20.79999924
Suicide mortality rate (per 100 000 population),Senegal,,6.046444893
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Senegal,SEX_BTSX,0.409130007
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Senegal,,5.730000019
Tuberculosis incidence (per 100 000 population),Senegal,,112.0
UHC: Service coverage index,Senegal,,50.08955002
Under-five mortality rate (per 1000 live births),Senegal,SEX_BTSX,36.96567917
Adolescent birth rate (per 1000 women),Serbia,AGEGROUP_YEARS15-19,13.42000008
Adolescent birth rate (per 1000 women),Serbia,AGEGROUP_YEARS10-14,0.209999993
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Serbia,SEX_BTSX,71.54000092
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Serbia,SEX_BTSX,46.09999847
Age-standardized prevalence of obesity among adults (18+ years) (%),Serbia,SEX_BTSX,22.50791931
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Serbia,SEX_BTSX,39.5
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Serbia,,21.37360001
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Serbia,,22.32588959
Average of 15 International Health Regulations core capacity scores,Serbia,,72.53330231
Density of dentists (per 10 000 population) ,Serbia,,2.255000114
Density of medical doctors (per 10 000 population) ,Serbia,,28.37299919
Density of nursing and midwifery personnel (per 10 000 population) ,Serbia,,59.32500076
Density of pharmacists (per 10 000 population) ,Serbia,,1.478999972
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Serbia,,92.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Serbia,,13.44999981
Healthy life expectancy at birth (years),Serbia,SEX_FMLE,65.37435913
Healthy life expectancy at birth (years),Serbia,SEX_BTSX,63.8747673
Healthy life expectancy at birth (years),Serbia,SEX_MLE,62.3560791
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Serbia,,0.039999999
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Serbia,SEX_FMLE,0.0
Life expectancy at birth (years),Serbia,SEX_BTSX,72.80891418
Life expectancy at birth (years),Serbia,SEX_MLE,69.98960876
Life expectancy at birth (years),Serbia,SEX_FMLE,75.62155151
Maternal mortality ratio (per 100 000 live births),Serbia,,10.18134022
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Serbia,,89.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Serbia,SEX_BTSX,3.900000095
Mortality rate due to homicide (per 100 000 population),Serbia,,1.83719027
Mortality rate from unintentional poisoning (per 100 000 population),Serbia,,0.320981175
Neonatal mortality rate (per 1000 live births),Serbia,SEX_BTSX,3.167268991
New HIV infections (per 1000 uninfected population),Serbia,SEX_BTSX,0.02
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Serbia,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Serbia,,89.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Serbia,,8.529999733
Population with household expenditures on health > 25% of total household expenditure or income (%),Serbia,,0.579999983
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Serbia,SEX_FMLE,22.79999924
Prevalence of obesity among children and adolescents (5–19 years) (%),Serbia,SEX_BTSX,10.93842983
Prevalence of overweight in children under 5 (%),Serbia,,9.899999619
Prevalence of stunting in children under 5 (%),Serbia,,4.599999905
Prevalence of wasting in children under 5 (%),Serbia,,2.599999905
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Serbia,,21.16896439
Proportion of births attended by skilled health personnel (%),Serbia,,99.90000153
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Serbia,,4.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Serbia,,17.0
Proportion of population using safely-managed drinking-water services (%),Serbia,,75.07524872
Proportion of population using safely-managed sanitation services (%),Serbia,,25.38743973
Proportion of population with primary reliance on clean fuels and technology (%),Serbia,,82.90000153
Proportion of safely treated domestic wastewater flows (%),Serbia,,36.47713852
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Serbia,SEX_FMLE,38.40000153
Reported number of people requiring interventions against NTDs,Serbia,,0.0
Road traffic mortality rate (per 100 000 population),Serbia,,7.400000095
Suicide mortality rate (per 100 000 population),Serbia,,14.84606647
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Serbia,SEX_BTSX,7.889709949
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Serbia,,1.24000001
Tuberculosis incidence (per 100 000 population),Serbia,,14.0
UHC: Service coverage index,Serbia,,71.67236328
Under-five mortality rate (per 1000 live births),Serbia,SEX_BTSX,5.078722954
Adolescent birth rate (per 1000 women),Seychelles,AGEGROUP_YEARS10-14,1.0
Adolescent birth rate (per 1000 women),Seychelles,AGEGROUP_YEARS15-19,46.0
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Seychelles,SEX_BTSX,43.09473038
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Seychelles,SEX_BTSX,44.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Seychelles,SEX_BTSX,29.36169052
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Seychelles,SEX_BTSX,20.20000076
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Seychelles,,17.43532944
Average of 15 International Health Regulations core capacity scores,Seychelles,,55.40000153
Density of dentists (per 10 000 population) ,Seychelles,,4.107999802
Density of medical doctors (per 10 000 population) ,Seychelles,,38.18899918
Density of nursing and midwifery personnel (per 10 000 population) ,Seychelles,,72.73600006
Density of pharmacists (per 10 000 population) ,Seychelles,,3.267999887
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Seychelles,,97.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Seychelles,,10.18000031
Healthy life expectancy at birth (years),Seychelles,SEX_FMLE,65.20075226
Healthy life expectancy at birth (years),Seychelles,SEX_MLE,64.26070404
Healthy life expectancy at birth (years),Seychelles,SEX_BTSX,64.72145081
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Seychelles,,0.090000004
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Seychelles,SEX_FMLE,84.0
Life expectancy at birth (years),Seychelles,SEX_FMLE,75.62361908
Life expectancy at birth (years),Seychelles,SEX_MLE,72.56876373
Life expectancy at birth (years),Seychelles,SEX_BTSX,74.01196289
Maternal mortality ratio (per 100 000 live births),Seychelles,,3.333209991
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Seychelles,,98.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Seychelles,SEX_BTSX,8.399999619
Mortality rate due to homicide (per 100 000 population),Seychelles,,14.01781559
Mortality rate from unintentional poisoning (per 100 000 population),Seychelles,,0.340323985
Neonatal mortality rate (per 1000 live births),Seychelles,SEX_BTSX,8.964327812
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Seychelles,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Seychelles,,97.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Seychelles,SEX_FMLE,25.10000038
Prevalence of obesity among children and adolescents (5–19 years) (%),Seychelles,SEX_BTSX,18.10592079
Prevalence of overweight in children under 5 (%),Seychelles,,9.100000381
Prevalence of stunting in children under 5 (%),Seychelles,,7.199999809
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Seychelles,,21.66959381
Proportion of births attended by skilled health personnel (%),Seychelles,,99.80000305
Proportion of population with primary reliance on clean fuels and technology (%),Seychelles,,100.0
Reported number of people requiring interventions against NTDs,Seychelles,,0.0
Road traffic mortality rate (per 100 000 population),Seychelles,,6.599999905
Suicide mortality rate (per 100 000 population),Seychelles,,4.088613033
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Seychelles,SEX_BTSX,11.98620987
Tuberculosis incidence (per 100 000 population),Seychelles,,17.0
UHC: Service coverage index,Seychelles,,74.57317352
Under-five mortality rate (per 1000 live births),Seychelles,SEX_BTSX,14.51535988
Adolescent birth rate (per 1000 women),Sierra Leone,AGEGROUP_YEARS10-14,3.940000057
Adolescent birth rate (per 1000 women),Sierra Leone,AGEGROUP_YEARS15-19,101.9400024
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Sierra Leone,SEX_BTSX,238.9558258
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Sierra Leone,SEX_BTSX,40.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Sierra Leone,SEX_BTSX,7.130010128
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Sierra Leone,SEX_BTSX,12.89999962
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Sierra Leone,,20.92090034
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Sierra Leone,,43.32112885
Average of 15 International Health Regulations core capacity scores,Sierra Leone,,51.20000076
Density of dentists (per 10 000 population) ,Sierra Leone,,0.007
Density of medical doctors (per 10 000 population) ,Sierra Leone,,0.425000012
Density of nursing and midwifery personnel (per 10 000 population) ,Sierra Leone,,11.18700027
Density of pharmacists (per 10 000 population) ,Sierra Leone,,0.103
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Sierra Leone,,91.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Sierra Leone,,6.849999905
Healthy life expectancy at birth (years),Sierra Leone,SEX_MLE,53.23947144
Healthy life expectancy at birth (years),Sierra Leone,SEX_FMLE,53.0207901
Healthy life expectancy at birth (years),Sierra Leone,SEX_BTSX,53.12722397
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Sierra Leone,,1.980000019
Life expectancy at birth (years),Sierra Leone,SEX_FMLE,61.8902626
Life expectancy at birth (years),Sierra Leone,SEX_MLE,60.1534729
Life expectancy at birth (years),Sierra Leone,SEX_BTSX,61.0228653
Malaria incidence (per 1000 population at risk),Sierra Leone,,308.1393127
Maternal mortality ratio (per 100 000 live births),Sierra Leone,,442.8304443
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Sierra Leone,,73.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Sierra Leone,SEX_BTSX,69.5
Mortality rate due to homicide (per 100 000 population),Sierra Leone,,7.478395939
Mortality rate from unintentional poisoning (per 100 000 population),Sierra Leone,,1.241777897
